0
3275.968
3275.968
-22.84035
0
0
0
0.0003057371
0.0003057371
0.001875706
0.0003056977
0.0003056977
0.002050899
0.003645165
0.0001836899
8.891677E-06
4.595945E-07
0
0
0
0
0.003645165
0.0001836899
8.891677E-06
4.595945E-07
0
0
0
0
0.04660032
0.002418322
0.0001011843
5.388919E-06
0
0
0
0
50.03565
984.5546
20330.83
393334.8
0
0
0
0
50.03565
984.5546
20330.83
393334.8
0
0
0
0
0
0
0
0
0
0
0
0
