0
3276.434
3276.434
-26.72229
0
0
0
0.0003046253
0.0003046253
0.002165051
0.0003045896
0.0003045896
0.0007730917
0.003646154
0.0001838064
8.897283E-06
4.598563E-07
0
0
0
0
0.003646154
0.0001838064
8.897283E-06
4.598563E-07
0
0
0
0
0.03106065
0.001635492
6.257041E-05
3.945378E-06
0
0
0
0
50.00369
984.011
20318.29
393090.4
0
0
0
0
50.00369
984.011
20318.29
393090.4
0
0
0
0
0
0
0
0
0
0
0
0
